name ID ob__vs_WT__p.val ob__vs_WT__p.adj significant ob__vs_WT__significant ob__vs_WT__ratio ob__centered WT__centered
1568 Naa10 ENSMUSP00000110031 0.558261149320464 0.928 FALSE FALSE -0.113 -0.0563 0.0563
1569 Naa15 ENSMUSP00000029303 0.976528464692182 0.939 FALSE FALSE -0.00718 -0.00359 0.00359
1570 Naa50 ENSMUSP00000067361 0.10586934237241 0.891 FALSE FALSE -0.205 -0.102 0.102
1571 Naca ENSMUSP00000089680 0.0598124636158984 0.875 FALSE FALSE -0.294 -0.147 0.147
1572 Nadk2 ENSMUSP00000098353 0.0039140496934565 0.741 FALSE FALSE -0.365 -0.182 0.182
1573 Nae1 ENSMUSP00000125456 0.0538157471498207 0.872 FALSE FALSE 0.223 0.111 -0.111
1574 Nagk ENSMUSP00000109481 0.288624864408921 0.915 FALSE FALSE 0.693 0.347 -0.347
1575 Naglu ENSMUSP00000001802 0.0699592411808933 0.88 FALSE FALSE -1.52 -0.761 0.761
1576 Nags ENSMUSP00000050258 0.0175624888425077 0.829 FALSE FALSE -0.638 -0.319 0.319
1577 Nampt ENSMUSP00000020886 0.170575747714509 0.903 FALSE FALSE 0.143 0.0717 -0.0717
1578 Nans ENSMUSP00000030018 0.760309635594351 0.934 FALSE FALSE 0.0556 0.0278 -0.0278
1579 Nap1l1 ENSMUSP00000151507 0.000852333446965673 0.594 FALSE FALSE 0.64 0.32 -0.32
1580 Nap1l4 ENSMUSP00000072510 0.113403525822865 0.893 FALSE FALSE 0.355 0.178 -0.178
1581 Napa ENSMUSP00000006181 0.0116346977301052 0.809 FALSE FALSE 0.394 0.197 -0.197
1582 Napg ENSMUSP00000158047 0.479967171206238 0.925 FALSE FALSE 0.542 0.271 -0.271
1583 Naprt ENSMUSP00000023237 0.658182059098808 0.931 FALSE FALSE 0.18 0.09 -0.09
1584 Nasp ENSMUSP00000079946 0.00158987268244114 0.662 FALSE FALSE -0.425 -0.212 0.212
1585 Nat2 ENSMUSP00000130065 0.312153233893193 0.916 FALSE FALSE -0.41 -0.205 0.205
1586 Nat8f1 ENSMUSP00000133475 8.59948328479191e-05 0.267 FALSE FALSE -1.42 -0.711 0.711
1587 Nat8f2 ENSMUSP00000044587 0.00687829611225679 0.779 FALSE FALSE -0.777 -0.389 0.389
1588 Naxd ENSMUSP00000136363 0.139374918086059 0.898 FALSE FALSE -0.339 -0.169 0.169
1589 Naxe ENSMUSP00000029708 0.0979944253148308 0.889 FALSE FALSE -0.214 -0.107 0.107
1590 Ncam1 ENSMUSP00000141700 2.13983882708301e-05 0.119 FALSE FALSE 1.42 0.711 -0.711
1591 Ncl ENSMUSP00000027438 0.0253903046225762 0.845 FALSE FALSE -0.286 -0.143 0.143
1592 Ncln ENSMUSP00000112744 0.918851344880813 0.938 FALSE FALSE 0.0236 0.0118 -0.0118
1593 Ncstn ENSMUSP00000003550 0.101504441091416 0.89 FALSE FALSE -1.09 -0.547 0.547
1594 Ndrg2 ENSMUSP00000107259 0.709815961644209 0.932 FALSE FALSE 0.0457 0.0228 -0.0228
1595 Ndufa10 ENSMUSP00000027478 0.00271362563122051 0.712 FALSE FALSE 0.47 0.235 -0.235
1596 Ndufa11 ENSMUSP00000002452 0.0374719896684889 0.86 FALSE FALSE 0.789 0.395 -0.395
1597 Ndufa12 ENSMUSP00000020209 0.00332151501254804 0.728 FALSE FALSE 0.405 0.202 -0.202
1598 Ndufa13 ENSMUSP00000105796 0.571753798758201 0.928 FALSE FALSE 0.109 0.0543 -0.0543
1599 Ndufa2 ENSMUSP00000014438 0.0575243256635277 0.874 FALSE FALSE 0.477 0.239 -0.239
1600 Ndufa3 ENSMUSP00000075953 0.00596976877024308 0.77 FALSE FALSE 0.921 0.46 -0.46
1601 Ndufa4 ENSMUSP00000145413 0.127644774411079 0.896 FALSE FALSE 0.146 0.0732 -0.0732
1602 Ndufa5 ENSMUSP00000023851 0.0933717431242631 0.888 FALSE FALSE 0.285 0.142 -0.142
1603 Ndufa6 ENSMUSP00000023085 0.00560736724517147 0.766 FALSE FALSE 0.295 0.147 -0.147
1604 Ndufa7 ENSMUSP00000039692 0.000494847637525832 0.524 FALSE FALSE 0.478 0.239 -0.239
1605 Ndufa8 ENSMUSP00000065352 0.0187551690673233 0.832 FALSE FALSE 0.212 0.106 -0.106
1606 Ndufa9 ENSMUSP00000085523 0.000335518207969029 0.47 FALSE FALSE 0.409 0.204 -0.204
1607 Ndufab1 ENSMUSP00000114756 0.00187187239715878 0.678 FALSE FALSE 0.594 0.297 -0.297
1608 Ndufaf1 ENSMUSP00000106426 0.518997461710494 0.926 FALSE FALSE -0.076 -0.038 0.038
1609 Ndufaf2 ENSMUSP00000130532 0.450397803994006 0.924 FALSE FALSE -0.115 -0.0573 0.0573
1610 Ndufaf4 ENSMUSP00000029925 0.0070825867577326 0.781 FALSE FALSE -0.872 -0.436 0.436
1611 Ndufb10 ENSMUSP00000043543 0.0118583245418161 0.81 FALSE FALSE 0.348 0.174 -0.174
1612 Ndufb11 ENSMUSP00000112320 0.0608231518204351 0.875 FALSE FALSE 0.154 0.0772 -0.0772
1613 Ndufb3 ENSMUSP00000027193 0.0011872620976881 0.632 FALSE FALSE 0.521 0.261 -0.261
1614 Ndufb4 ENSMUSP00000023514 0.361316024658729 0.919 FALSE FALSE 0.123 0.0617 -0.0617
1615 Ndufb5 ENSMUSP00000113602 0.306735266900162 0.916 FALSE FALSE 0.141 0.0703 -0.0703
1616 Ndufb6 ENSMUSP00000103743 0.192130833297445 0.906 FALSE FALSE 0.295 0.148 -0.148
1617 Ndufb7 ENSMUSP00000037341 0.00237621227966989 0.7 FALSE FALSE 0.495 0.248 -0.248
1618 Ndufb8 ENSMUSP00000026222 0.00169889183662236 0.669 FALSE FALSE 0.551 0.275 -0.275
1619 Ndufb9 ENSMUSP00000022980 0.00703095581756008 0.781 FALSE FALSE 0.473 0.237 -0.237
1620 Ndufc2 ENSMUSP00000032882 0.00383129785858538 0.739 FALSE FALSE 0.372 0.186 -0.186
1621 Ndufs1 ENSMUSP00000126621 0.000454014908730672 0.513 FALSE FALSE 0.763 0.381 -0.381
1622 Ndufs2 ENSMUSP00000106950 0.000333219627981405 0.469 FALSE FALSE 0.487 0.244 -0.244
1623 Ndufs3 ENSMUSP00000150956 0.0252320885362666 0.845 FALSE FALSE 0.327 0.163 -0.163
1624 Ndufs4 ENSMUSP00000022286 0.00131922184733658 0.643 FALSE FALSE 0.478 0.239 -0.239
1625 Ndufs5 ENSMUSP00000101813 0.000735668758457003 0.576 FALSE FALSE 0.748 0.374 -0.374
1626 Ndufs6 ENSMUSP00000022097 0.0122936531585377 0.812 FALSE FALSE 0.378 0.189 -0.189
1627 Ndufs7 ENSMUSP00000101003 0.811164801555469 0.935 FALSE FALSE 0.0629 0.0314 -0.0314
1628 Ndufs8 ENSMUSP00000158541 0.0040106565355396 0.743 FALSE FALSE 0.605 0.302 -0.302
1629 Ndufv1 ENSMUSP00000123069 0.000556173228835834 0.54 FALSE FALSE 0.62 0.31 -0.31
1630 Ndufv2 ENSMUSP00000121557 0.00676965455475284 0.778 FALSE FALSE 0.594 0.297 -0.297
1631 Ndufv3 ENSMUSP00000049000 0.282487688306551 0.914 FALSE FALSE 0.171 0.0853 -0.0853
1632 Ndufv3.1 ENSMUSP00000066303 0.0936779852465778 0.888 FALSE FALSE 0.865 0.433 -0.433
1633 Neb ENSMUSP00000158777 0.509234373543194 0.926 FALSE FALSE 0.492 0.246 -0.246
1634 Necap1 ENSMUSP00000032477 0.159334671494007 0.901 FALSE FALSE 0.719 0.36 -0.36
1635 Nedd4 ENSMUSP00000034740 0.00573557740471455 0.768 FALSE FALSE 0.359 0.18 -0.18
1636 Nfs1 ENSMUSP00000029147 0.0157937715520619 0.824 FALSE FALSE -0.838 -0.419 0.419
1637 Nfu1 ENSMUSP00000113332 0.380458780694677 0.92 FALSE FALSE -0.211 -0.105 0.105
1638 Ngly1 ENSMUSP00000153445 0.0250670634376952 0.844 FALSE FALSE 1.15 0.573 -0.573
1639 Ngp ENSMUSP00000035061 0.0975182587382859 0.889 FALSE FALSE 1.07 0.536 -0.536
1640 Ninj1 ENSMUSP00000121186 0.00898007003032644 0.795 FALSE FALSE -1.21 -0.605 0.605
1641 Nipsnap1 ENSMUSP00000049338 0.137412315617133 0.898 FALSE FALSE 0.173 0.0863 -0.0863
1642 Nipsnap2 ENSMUSP00000141131 0.0410073938993487 0.863 FALSE FALSE 1.12 0.561 -0.561
1643 Nipsnap3b ENSMUSP00000015391 0.0714728612355403 0.88 FALSE FALSE -0.236 -0.118 0.118
1644 Nit1 ENSMUSP00000106927 0.613621682765753 0.93 FALSE FALSE -0.183 -0.0915 0.0915
1645 Nit2 ENSMUSP00000023432 0.752992607035747 0.934 FALSE FALSE -0.0337 -0.0169 0.0169
1646 Nln ENSMUSP00000104938 0.00157275487359081 0.661 FALSE FALSE 0.542 0.271 -0.271
1647 Nlrp4a ENSMUSP00000146044 0.452563459996008 0.924 FALSE FALSE 0.644 0.322 -0.322
1648 Nme1 ENSMUSP00000117022 0.3728018313987 0.92 FALSE FALSE 0.836 0.418 -0.418
1649 Nmi ENSMUSP00000120647 0.491522151036483 0.925 FALSE FALSE -0.0941 -0.047 0.047
1650 Nmt1 ENSMUSP00000021314 0.884287379311826 0.937 FALSE FALSE 0.0135 0.00674 -0.00674
1651 Nol7 ENSMUSP00000152581 0.0895015656799271 0.887 FALSE FALSE -0.709 -0.355 0.355
1652 Nolc1 ENSMUSP00000153329 0.000268922681864981 0.438 FALSE FALSE -0.819 -0.409 0.409
1653 Nomo1 ENSMUSP00000033121 0.330885227261884 0.917 FALSE FALSE 0.264 0.132 -0.132
1654 Nono ENSMUSP00000033673 0.100486543340467 0.89 FALSE FALSE -0.54 -0.27 0.27
1655 Nop10 ENSMUSP00000028553 0.000774187290148865 0.582 FALSE FALSE -0.711 -0.355 0.355
1656 Nop56 ENSMUSP00000099487 7.91498240016779e-06 0.0565 FALSE FALSE -0.992 -0.496 0.496
1657 Nop58 ENSMUSP00000140250 5.68615346335892e-07 0.00228 FALSE FALSE -0.987 -0.494 0.494
1658 Npc2 ENSMUSP00000021668 0.411724587623139 0.922 FALSE FALSE -0.177 -0.0884 0.0884
1659 Npepl1 ENSMUSP00000042808 0.732238171807526 0.933 FALSE FALSE -0.0374 -0.0187 0.0187
1660 Npepps ENSMUSP00000001480 0.851665451177043 0.936 FALSE FALSE 0.0496 0.0248 -0.0248
1661 Nploc4 ENSMUSP00000099306 0.183347613532397 0.905 FALSE FALSE -0.243 -0.121 0.121
1662 Npm1 ENSMUSP00000075067 0.000801897457308388 0.586 FALSE FALSE -0.622 -0.311 0.311
1663 Nqo2 ENSMUSP00000152068 0.00546676574800193 0.765 FALSE FALSE 0.659 0.329 -0.329
1664 Nqo2.1 ENSMUSP00000152294 0.00167441506189143 0.667 FALSE FALSE 0.419 0.209 -0.209
1665 Nsdhl ENSMUSP00000033715 0.00139606946091801 0.649 FALSE FALSE 2.31 1.15 -1.15
1666 Nsf ENSMUSP00000099364 0.0543620577827842 0.872 FALSE FALSE 0.224 0.112 -0.112
1667 Nsfl1c ENSMUSP00000099449 0.354862845070166 0.919 FALSE FALSE 0.132 0.0661 -0.0661
1668 Nsun2 ENSMUSP00000022087 0.223489429796252 0.909 FALSE FALSE -1.07 -0.535 0.535
1669 Nt5c ENSMUSP00000102140 0.472265654929062 0.924 FALSE FALSE -0.154 -0.0771 0.0771
1670 Nt5c3 ENSMUSP00000098918 0.910841174046103 0.937 FALSE FALSE 0.0278 0.0139 -0.0139
1671 Nt5e ENSMUSP00000034992 0.00683256358203045 0.779 FALSE FALSE 1.75 0.877 -0.877
1672 Nubpl ENSMUSP00000044292 0.366886549157675 0.919 FALSE FALSE 0.477 0.239 -0.239
1673 Nucb1 ENSMUSP00000147383 0.36182997815982 0.919 FALSE FALSE 0.141 0.0704 -0.0704
1674 Nucks1 ENSMUSP00000140818 0.0104334801459986 0.803 FALSE FALSE -1.02 -0.509 0.509
1675 Nudc ENSMUSP00000030665 0.555278990678513 0.928 FALSE FALSE -0.196 -0.0981 0.0981
1676 Nudcd2 ENSMUSP00000123991 0.00432207850943855 0.748 FALSE FALSE 0.377 0.188 -0.188
1677 Nudt19 ENSMUSP00000047778 0.996339498215928 0.939 FALSE FALSE 0.00203 0.00101 -0.00101
1678 Nudt21 ENSMUSP00000034204 0.248114853871142 0.911 FALSE FALSE 0.669 0.335 -0.335
1679 Nudt5 ENSMUSP00000136233 0.204119522217444 0.907 FALSE FALSE 0.293 0.147 -0.147
1680 Nudt7 ENSMUSP00000114598 0.00018040807410362 0.378 FALSE FALSE -1.05 -0.525 0.525
1681 Nudt9 ENSMUSP00000114631 0.0610465147118096 0.876 FALSE FALSE 0.903 0.452 -0.452
1682 Nufip2 ENSMUSP00000098365 0.21746663645025 0.908 FALSE FALSE 0.159 0.0794 -0.0794
1683 Numa1 ENSMUSP00000081912 0.0209518043397074 0.837 FALSE FALSE -0.552 -0.276 0.276
1684 Numb ENSMUSP00000113591 0.914113874417908 0.937 FALSE FALSE -0.0741 -0.037 0.037
1685 Nup50 ENSMUSP00000155656 0.92307452580216 0.938 FALSE FALSE 0.105 0.0526 -0.0526
1686 Nup54 ENSMUSP00000046540 0.383179532238363 0.92 FALSE FALSE -0.143 -0.0713 0.0713
1687 Nup62 ENSMUSP00000147181 0.105357253566831 0.891 FALSE FALSE -0.674 -0.337 0.337
1688 Nup93 ENSMUSP00000148700 0.795161684831679 0.935 FALSE FALSE -0.106 -0.053 0.053
1689 Nutf2 ENSMUSP00000148713 0.404758175291797 0.921 FALSE FALSE -0.258 -0.129 0.129
1690 Oat ENSMUSP00000081544 0.261946741397088 0.912 FALSE FALSE 0.351 0.176 -0.176
1691 Obscn ENSMUSP00000158795 0.416131326515765 0.922 FALSE FALSE 0.211 0.106 -0.106
1692 Ociad1 ENSMUSP00000031038 0.00679645411829689 0.779 FALSE FALSE 0.439 0.22 -0.22
1693 Odr4 ENSMUSP00000092050 0.400563394429478 0.921 FALSE FALSE 0.779 0.39 -0.39
1694 Ogdh ENSMUSP00000099090 0.217457720757678 0.908 FALSE FALSE 0.187 0.0937 -0.0937
1695 Ogfr ENSMUSP00000029087 0.275215337681623 0.914 FALSE FALSE -0.192 -0.0962 0.0962
1696 Ogn ENSMUSP00000021822 0.874795135170098 0.937 FALSE FALSE -0.112 -0.0561 0.0561
1697 Ola1 ENSMUSP00000028517 0.687562451988673 0.932 FALSE FALSE -0.035 -0.0175 0.0175
1698 Opa1 ENSMUSP00000123880 0.0393252894698631 0.861 FALSE FALSE -0.194 -0.097 0.097
1699 Oplah ENSMUSP00000129100 0.078593769984958 0.883 FALSE FALSE 0.368 0.184 -0.184
1700 Optn ENSMUSP00000110648 0.0192635166136137 0.833 FALSE FALSE 0.683 0.342 -0.342
1701 Orm1 ENSMUSP00000030044 0.134328799193716 0.897 FALSE FALSE 0.332 0.166 -0.166
1702 Osbp ENSMUSP00000025590 0.0169620897539881 0.828 FALSE FALSE 0.399 0.199 -0.199
1703 Ostf1 ENSMUSP00000157998 0.0158957522029858 0.825 FALSE FALSE 0.531 0.265 -0.265
1704 Otc ENSMUSP00000111190 2.63214800662476e-05 0.136 FALSE FALSE -0.748 -0.374 0.374
1705 Otol1 ENSMUSP00000057607 0.377877766130485 0.92 FALSE FALSE 0.154 0.0768 -0.0768
1706 Otub1 ENSMUSP00000115195 0.00136137061531737 0.646 FALSE FALSE 0.579 0.289 -0.289
1707 Oxsm ENSMUSP00000108244 0.330696570773548 0.917 FALSE FALSE -0.203 -0.102 0.102
1708 Oxsr1 ENSMUSP00000042155 0.44289038243904 0.923 FALSE FALSE -0.147 -0.0737 0.0737
1709 P4hb ENSMUSP00000026122 7.28394891406655e-06 0.0526 FALSE FALSE 0.599 0.3 -0.3
1710 Pa2g4 ENSMUSP00000114434 0.00672490027714766 0.778 FALSE FALSE -0.325 -0.163 0.163
1711 Pabpc1 ENSMUSP00000001809 0.0701463050433087 0.88 FALSE FALSE -0.178 -0.0889 0.0889
1712 Pabpc4 ENSMUSP00000077794 0.175810522281473 0.904 FALSE FALSE -0.22 -0.11 0.11
1713 Pabpn1 ENSMUSP00000115294 0.000832569910442543 0.591 FALSE FALSE -0.712 -0.356 0.356
1714 Pacsin2 ENSMUSP00000155481 0.794313716046545 0.935 FALSE FALSE -0.0821 -0.041 0.041
1715 Pacsin3 ENSMUSP00000129175 0.00381823144779169 0.739 FALSE FALSE -0.479 -0.239 0.239
1716 Paf1 ENSMUSP00000003529 0.654061637891591 0.931 FALSE FALSE 0.229 0.114 -0.114
1717 Pafah1b1 ENSMUSP00000099578 0.229410838045475 0.91 FALSE FALSE 0.193 0.0967 -0.0967
1718 Pafah1b2 ENSMUSP00000149819 0.101096930762812 0.89 FALSE FALSE 0.312 0.156 -0.156
1719 Pafah2 ENSMUSP00000101495 0.017438758130222 0.829 FALSE FALSE 1.74 0.872 -0.872
1720 Pah ENSMUSP00000020241 0.00465790892885678 0.754 FALSE FALSE -1.01 -0.503 0.503
1721 Paics ENSMUSP00000113483 1.19633492936106e-05 0.0789 FALSE FALSE -0.791 -0.396 0.396
1722 Paip1 ENSMUSP00000134365 0.102208424181723 0.89 FALSE FALSE 1.1 0.548 -0.548
1723 Pak2 ENSMUSP00000023467 0.609725555286105 0.929 FALSE FALSE -0.0727 -0.0364 0.0364
1724 Palmd ENSMUSP00000113107 0.0486922861105013 0.868 FALSE FALSE 0.349 0.175 -0.175
1725 Papss2 ENSMUSP00000157455 0.0689413771796201 0.879 FALSE FALSE 0.316 0.158 -0.158
1726 Park7 ENSMUSP00000101300 0.00649429790704368 0.776 FALSE FALSE 0.272 0.136 -0.136
1727 Parl ENSMUSP00000119060 0.619799867385804 0.93 FALSE FALSE 0.197 0.0986 -0.0986
1728 Parp1 ENSMUSP00000027777 0.0128058357642638 0.814 FALSE FALSE -0.506 -0.253 0.253
1729 Parp3 ENSMUSP00000149572 0.00913948651717553 0.796 FALSE FALSE 0.834 0.417 -0.417
1730 Parva ENSMUSP00000102251 0.141048109671454 0.898 FALSE FALSE -0.265 -0.132 0.132
1731 Pbld1 ENSMUSP00000136589 0.157183155639294 0.901 FALSE FALSE 0.166 0.0831 -0.0831
1732 Pbld2 ENSMUSP00000020262 0.0640464904025089 0.877 FALSE FALSE -0.191 -0.0955 0.0955
1733 Pcbd1 ENSMUSP00000020298 0.0089377365672665 0.795 FALSE FALSE 0.457 0.228 -0.228
1734 Pcbd2 ENSMUSP00000115392 0.00426403703491503 0.747 FALSE FALSE -0.343 -0.172 0.172
1735 Pcbp1 ENSMUSP00000054863 0.19148155461245 0.906 FALSE FALSE -0.238 -0.119 0.119
1736 Pcbp2 ENSMUSP00000155430 0.323834544673764 0.917 FALSE FALSE -0.65 -0.325 0.325
1737 Pcca ENSMUSP00000038763 0.173542457250901 0.903 FALSE FALSE 0.148 0.0741 -0.0741
1738 Pccb ENSMUSP00000035116 0.042097280524373 0.864 FALSE FALSE 0.351 0.176 -0.176
1739 Pcdh1 ENSMUSP00000125309 0.00153070015588907 0.659 FALSE FALSE -2.33 -1.16 1.16
1740 Pck1 ENSMUSP00000029017 0.00015084347849397 0.351 FALSE FALSE -0.72 -0.36 0.36
1741 Pcmt1 ENSMUSP00000155391 0.997251360825621 0.939 FALSE FALSE 0.000564 0.000282 -0.000282
1742 Pcnp ENSMUSP00000110087 0.0221681857468262 0.839 FALSE FALSE -0.324 -0.162 0.162
1743 Pctp ENSMUSP00000020864 0.000127755274529711 0.325 FALSE FALSE 0.691 0.346 -0.346
1744 Pcx ENSMUSP00000153479 0.0115191760369533 0.809 FALSE FALSE 0.45 0.225 -0.225
1745 Pcyox1 ENSMUSP00000032065 0.706264391944327 0.932 FALSE FALSE 0.0865 0.0432 -0.0432
1746 Pcyt1a ENSMUSP00000130056 0.258473530875212 0.912 FALSE FALSE 0.169 0.0843 -0.0843
1747 Pcyt2 ENSMUSP00000101794 0.00038670980952416 0.49 FALSE FALSE 2.18 1.09 -1.09
1748 Pdap1 ENSMUSP00000031627 0.0303598327541237 0.852 FALSE FALSE 0.315 0.157 -0.157
1749 Pdcd10 ENSMUSP00000125752 0.171040486438409 0.903 FALSE FALSE 0.678 0.339 -0.339
1750 Pdcd4 ENSMUSP00000133135 0.0945297146949301 0.888 FALSE FALSE -0.361 -0.181 0.181
1751 Pdcd5 ENSMUSP00000113761 0.45358489846615 0.924 FALSE FALSE 0.157 0.0784 -0.0784
1752 Pdcd6 ENSMUSP00000152458 0.239989384002379 0.911 FALSE FALSE -0.244 -0.122 0.122
1753 Pdcd6ip ENSMUSP00000035086 0.0300761494751221 0.851 FALSE FALSE 0.658 0.329 -0.329
1754 Pdha1 ENSMUSP00000033662 0.0266725438917009 0.847 FALSE FALSE 0.209 0.104 -0.104
1755 Pdhb ENSMUSP00000022268 0.00827082020749636 0.791 FALSE FALSE 0.32 0.16 -0.16
1756 Pdhx ENSMUSP00000011058 0.216838966105627 0.908 FALSE FALSE 0.115 0.0576 -0.0576
1757 Pdia3 ENSMUSP00000028683 7.60655259542586e-05 0.25 FALSE FALSE -0.539 -0.27 0.27
1758 Pdia4 ENSMUSP00000076521 0.134192816795691 0.897 FALSE FALSE -0.147 -0.0735 0.0735
1759 Pdia6 ENSMUSP00000052912 0.00032661608817624 0.466 FALSE FALSE -0.7 -0.35 0.35
1760 Pdk2 ENSMUSP00000041447 0.532221797379596 0.927 FALSE FALSE 0.121 0.0605 -0.0605
1761 Pdlim1 ENSMUSP00000064545 0.299608944687908 0.915 FALSE FALSE -0.0794 -0.0397 0.0397
1762 Pdlim5 ENSMUSP00000143098 0.496750513202802 0.925 FALSE FALSE 0.0765 0.0382 -0.0382
1763 Pds5a ENSMUSP00000144171 0.229569938200954 0.91 FALSE FALSE -0.857 -0.429 0.429
1764 Pdxdc1 ENSMUSP00000023361 0.163530499382311 0.902 FALSE FALSE 1.04 0.52 -0.52
1765 Pdxk ENSMUSP00000038540 0.63042549968599 0.93 FALSE FALSE -0.232 -0.116 0.116
1766 Pdzk1 ENSMUSP00000118846 0.628349295805132 0.93 FALSE FALSE -0.067 -0.0335 0.0335
1767 Pea15a ENSMUSP00000106878 0.0283136820375844 0.849 FALSE FALSE 0.994 0.497 -0.497
1768 Pebp1 ENSMUSP00000048425 0.000164273949787801 0.363 FALSE FALSE 0.787 0.393 -0.393
1769 Pecr ENSMUSP00000095304 0.638572924139342 0.93 FALSE FALSE 0.0606 0.0303 -0.0303
1770 Pet100 ENSMUSP00000146942 0.0545575899810393 0.872 FALSE FALSE -0.352 -0.176 0.176
1771 Pex1 ENSMUSP00000006061 0.610596237646359 0.929 FALSE FALSE 0.641 0.32 -0.32
1772 Pex11a ENSMUSP00000032761 7.20581744557279e-06 0.0522 FALSE FALSE 1.87 0.937 -0.937
1773 Pex14 ENSMUSP00000099506 0.00208062221938782 0.688 FALSE FALSE 0.953 0.476 -0.476
1774 Pex19 ENSMUSP00000075289 0.00419857651361127 0.746 FALSE FALSE 1.16 0.578 -0.578
1775 Pex26 ENSMUSP00000119048 0.033553873503631 0.856 FALSE FALSE 1.25 0.624 -0.624
1776 Pex3 ENSMUSP00000101178 0.0475381071156053 0.868 FALSE FALSE 1.35 0.673 -0.673
1777 Pex5 ENSMUSP00000108150 0.00683957343037751 0.779 FALSE FALSE 0.672 0.336 -0.336
1778 Pf4 ENSMUSP00000031320 0.104996818378661 0.891 FALSE FALSE -0.38 -0.19 0.19
1779 Pfas ENSMUSP00000021282 0.601962340673234 0.929 FALSE FALSE -0.142 -0.0712 0.0712
1780 Pfdn1 ENSMUSP00000158562 0.0192976695158863 0.833 FALSE FALSE 0.31 0.155 -0.155
1781 Pfdn2 ENSMUSP00000120106 0.0100023816497733 0.801 FALSE FALSE 0.412 0.206 -0.206
1782 Pfdn4 ENSMUSP00000104776 0.907425771119804 0.937 FALSE FALSE -0.0548 -0.0274 0.0274
1783 Pfdn5 ENSMUSP00000129178 0.0878971071073197 0.886 FALSE FALSE 0.314 0.157 -0.157
1784 Pfdn6 ENSMUSP00000156997 0.17083086401355 0.903 FALSE FALSE 0.226 0.113 -0.113
1785 Pfkl ENSMUSP00000020522 0.0083202795815461 0.791 FALSE FALSE 0.941 0.471 -0.471
1786 Pfkm ENSMUSP00000155809 0.0553803063461918 0.873 FALSE FALSE 2.39 1.19 -1.19
1787 Pgam1 ENSMUSP00000011896 5.368993999508e-05 0.202 FALSE FALSE 0.748 0.374 -0.374
1788 Pgam2 ENSMUSP00000020768 0.131648306952272 0.897 FALSE FALSE 0.345 0.173 -0.173
1789 Pgk1 ENSMUSP00000080302 0.000404917128722445 0.497 FALSE FALSE 0.417 0.208 -0.208
1790 Pgls ENSMUSP00000116524 0.475374203881821 0.925 FALSE FALSE 0.141 0.0705 -0.0705
1791 Pgm1 ENSMUSP00000155213 0.0063237147228652 0.774 FALSE FALSE 0.294 0.147 -0.147
1792 Pgm2 ENSMUSP00000084582 0.832581580260961 0.936 FALSE FALSE 0.0404 0.0202 -0.0202
1793 Pgm3 ENSMUSP00000070871 0.00827759838985765 0.791 FALSE FALSE 0.921 0.461 -0.461
1794 Pgp ENSMUSP00000052866 0.0023197240238228 0.698 FALSE FALSE 0.583 0.292 -0.292
1795 Pgrmc1 ENSMUSP00000073061 0.00206794375262811 0.688 FALSE FALSE 0.541 0.271 -0.271
1796 Phb ENSMUSP00000119603 0.161124563022912 0.902 FALSE FALSE -0.145 -0.0724 0.0724
1797 Phb2 ENSMUSP00000004375 0.195229322231883 0.906 FALSE FALSE -0.139 -0.0695 0.0695
1798 Phf5a ENSMUSP00000023117 0.249965909005902 0.911 FALSE FALSE -0.675 -0.337 0.337
1799 Phkb ENSMUSP00000050788 0.018923993704593 0.833 FALSE FALSE 1.5 0.749 -0.749
1800 Phlda1 ENSMUSP00000132815 1.57045509782244e-05 0.0965 FALSE FALSE -1.75 -0.875 0.875
1801 Phpt1 ENSMUSP00000037417 0.571621667228337 0.928 FALSE FALSE 0.117 0.0583 -0.0583
1802 Phyh ENSMUSP00000027975 0.167167784804271 0.902 FALSE FALSE -0.184 -0.092 0.092
1803 Phyhd1 ENSMUSP00000119543 0.274553041031787 0.913 FALSE FALSE 0.147 0.0733 -0.0733
1804 Pi4k2a ENSMUSP00000158574 0.000201989788467655 0.395 FALSE FALSE -0.583 -0.291 0.291
1805 Picalm ENSMUSP00000146509 0.53780312934684 0.927 FALSE FALSE -0.179 -0.0896 0.0896
1806 Pigk ENSMUSP00000123753 0.445316287617562 0.923 FALSE FALSE 0.281 0.14 -0.14
1807 Pigr ENSMUSP00000027675 0.000100505116218482 0.29 FALSE FALSE -0.791 -0.395 0.395
1808 Pigs ENSMUSP00000044871 0.0194446885738164 0.834 FALSE FALSE -1.01 -0.504 0.504
1809 Pik3ap1 ENSMUSP00000052777 0.172794588846965 0.903 FALSE FALSE 0.413 0.207 -0.207
1810 Pipox ENSMUSP00000017597 0.0162638619241085 0.826 FALSE FALSE 0.436 0.218 -0.218
1811 Pir ENSMUSP00000118045 0.549195019135416 0.927 FALSE FALSE -0.0628 -0.0314 0.0314
1812 Pitpna ENSMUSP00000137601 0.295256326735557 0.915 FALSE FALSE 0.318 0.159 -0.159
1813 Pitpnb ENSMUSP00000083835 0.0362201830893617 0.858 FALSE FALSE 0.236 0.118 -0.118
1814 Pitrm1 ENSMUSP00000152229 0.0283830640874568 0.849 FALSE FALSE 0.962 0.481 -0.481
1815 Pklr ENSMUSP00000103106 5.21698232721923e-05 0.199 FALSE FALSE 1.95 0.976 -0.976
1816 Pkm ENSMUSP00000128770 0.0307726287999318 0.852 FALSE FALSE 0.547 0.273 -0.273
